ensembl_gene_id hgnc_symbol hgnc_id chromosome_name start_position end_position gene_biotype
ENSG00000277603 TPO HGNC:12015 CHR_HSCHR2_4_CTG1 1372594 1540021 protein_coding
ENSG00000263090 KRTAP9-2 HGNC:16926 CHR_HSCHR17_5_CTG4 41226648 41227652 protein_coding
ENSG00000275416 KIR3DL2 HGNC:6339 CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1 54850500 54867258 protein_coding
ENSG00000277392 KIR3DL3 HGNC:16312 CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1 54724479 54736494 protein_coding
ENSG00000262512 KRTAP9-4 HGNC:18902 CHR_HSCHR17_5_CTG4 41249619 41250585 protein_coding
ENSG00000262749 KRTAP9-3 HGNC:16927 CHR_HSCHR17_5_CTG4 41232462 41233453 protein_coding
ENSG00000274254 KIR3DL3 HGNC:16312 CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1 54724478 54736626 protein_coding
ENSG00000281151 KCNQ2 HGNC:6296 CHR_HSCHR20_1_CTG4 63414903 63466150 protein_coding
ENSG00000262218 KRTAP29-1 HGNC:34211 CHR_HSCHR17_5_CTG4 41291504 41292529 protein_coding
ENSG00000276882 KIR3DL2 HGNC:6339 CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1 54921821 54938615 protein_coding
ENSG00000262573 KRTAP9-2 HGNC:16926 CHR_HSCHR17_6_CTG4 41226627 41227631 protein_coding
ENSG00000262896 KRTAP9-4 HGNC:18902 CHR_HSCHR17_6_CTG4 41238317 41239283 protein_coding
ENSG00000263263 KRTAP9-6 HGNC:18914 CHR_HSCHR17_6_CTG4 41253969 41255271 protein_coding
ENSG00000275629 KIR3DL2 HGNC:6339 CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1 54849620 54866390 protein_coding
ENSG00000262221 KRTAP9-7 HGNC:18915 CHR_HSCHR17_6_CTG4 41264289 41265327 protein_coding
ENSG00000277850 KIR2DL4 HGNC:6332 CHR_HSCHR19KIR_ABC08_A1_HAP_CTG3_1 54803411 54814521 protein_coding
ENSG00000277076 KIR2DL4 HGNC:6332 CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1 54789863 54800933 protein_coding
ENSG00000262542 KRTAP29-1 HGNC:34211 CHR_HSCHR17_6_CTG4 41290456 41291481 protein_coding
ENSG00000262594 KRTAP9-9 HGNC:16773 CHR_HSCHR17_6_CTG4 41244014 41244994 protein_coding
ENSG00000278692 KIR2DL2 HGNC:6330 CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1 54754729 54769262 protein_coding
ENSG00000281775 FTCD HGNC:3974 CHR_HSCHR21_5_CTG2 46142109 46155567 protein_coding
ENSG00000275735 KIR2DS2 HGNC:6334 CHR_HSCHR19KIR_LUCE_BDEL_HAP_CTG3_1 54738547 54752855 protein_coding
ENSG00000278368 KIR3DL1 HGNC:6338 CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1 54816432 54830744 protein_coding
ENSG00000275731 KIR2DS4 HGNC:6336 CHR_HSCHR19KIR_GRC212_BA1_HAP_CTG3_1 54819083 54833565 protein_coding
ENSG00000276371 SINHCAF HGNC:30702 CHR_HSCHR12_4_CTG2 31282857 31329331 protein_coding
ENSG00000275914 KIR2DL2 HGNC:6330 CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1 54754693 54769187 protein_coding
ENSG00000276459 KIR2DL3 HGNC:6331 CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1 54738512 54753028 protein_coding
ENSG00000281289 LSS HGNC:6708 CHR_HSCHR21_5_CTG2 46190452 46221883 protein_coding
ENSG00000278788 SBNO2 HGNC:29158 CHR_HSCHR19_4_CTG2 1107635 1156979 protein_coding
ENSG00000278207 KIR2DL1 HGNC:6329 CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1 54814235 54828734 protein_coding
ENSG00000274382 PROP1 HGNC:9455 CHR_HSCHR5_3_CTG5 177992545 177996421 protein_coding
ENSG00000282752 CTDP1 HGNC:2498 CHR_HSCHR18_3_CTG2_1 79685555 79723770 protein_coding
ENSG00000278229 RPS17 HGNC:10397 CHR_HSCHR15_5_CTG8 82615842 82619653 protein_coding
ENSG00000278248 KIR2DL1 HGNC:6329 CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1 54769801 54784302 protein_coding
ENSG00000282665 ERICH1 HGNC:27234 CHR_HSCHR8_4_CTG1 731140 738106 protein_coding
ENSG00000275517 PRB1 HGNC:9337 CHR_HSCHR12_5_CTG2 11351822 11356402 protein_coding
ENSG00000278116 KIR2DL5A HGNC:16345 CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1 54877311 54886807 protein_coding
ENSG00000275637 NCR1 HGNC:6731 CHR_HSCHR19KIR_FH08_A_HAP_CTG3_1 54906192 54910107 protein_coding
ENSG00000276327 KIR2DS1 HGNC:6333 CHR_HSCHR19KIR_FH05_B_HAP_CTG3_1 54905478 54919948 protein_coding
ENSG00000279389 GARRE1 HGNC:29016 CHR_HSCHR19_1_CTG3_1 34261710 34308123 protein_coding
ENSG00000275848 KIR2DL4 HGNC:6332 CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1 54848033 54858928 protein_coding
ENSG00000277028 KIR3DL3 HGNC:16312 CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1 54724486 54736500 protein_coding
ENSG00000262860 LSM14A HGNC:24489 CHR_HSCHR19_1_CTG3_1 34172447 34229322 protein_coding
ENSG00000274166 GOLGA6L10 HGNC:37228 CHR_HSCHR15_5_CTG8 82418974 82428498 protein_coding
ENSG00000275353 KIR2DS4 HGNC:6336 CHR_HSCHR19KIR_ABC08_A1_HAP_CTG3_1 54832684 54848599 protein_coding
ENSG00000276357 KIR3DL2 HGNC:6339 CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1 54850475 54867233 protein_coding
ENSG00000262102 DSEL HGNC:18144 CHR_HSCHR18_2_CTG2 67576031 67586429 protein_coding
ENSG00000277442 NCR1 HGNC:6731 CHR_HSCHR19KIR_ABC08_A1_HAP_CTG3_1 54906159 54910074 protein_coding
ENSG00000278809 KIR3DL2 HGNC:6339 CHR_HSCHR19KIR_ABC08_A1_HAP_CTG3_1 54850485 54867216 protein_coding
ENSG00000277445 CPEB1 HGNC:21744 CHR_HSCHR15_5_CTG8 82622289 82720771 protein_coding
ENSG00000278495 KIR2DL1 HGNC:6329 CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1 54769810 54784323 protein_coding
ENSG00000277354 CRIM1 HGNC:2359 CHR_HSCHR2_1_CTG5 36361959 36362656 protein_coding
ENSG00000274679 SPATC1L HGNC:1298 CHR_HSCHR21_5_CTG2 46161526 46186787 protein_coding
ENSG00000282152 DLGAP2 HGNC:2906 CHR_HSCHR8_1_CTG1 1487682 1552210 protein_coding
ENSG00000281919 SLC45A2 HGNC:16472 CHR_HSCHR5_6_CTG1 33946602 33956490 protein_coding
ENSG00000275436 KIR2DL5B HGNC:16346 CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1 54771163 54780643 protein_coding
ENSG00000277069 RXFP3 HGNC:24883 CHR_HSCHR5_6_CTG1 33938372 33940223 protein_coding
ENSG00000281690 ADAMTS12 HGNC:14605 CHR_HSCHR5_6_CTG1 33842143 33894178 protein_coding
ENSG00000274639 KIR3DL3 HGNC:16312 CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1 54724479 54736534 protein_coding
ENSG00000274920 KIR3DL1 HGNC:6338 CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1 54860886 54875194 protein_coding
ENSG00000276625 KIR2DL1 HGNC:6329 CHR_HSCHR19KIR_ABC08_A1_HAP_CTG3_1 54769794 54784109 protein_coding
ENSG00000280618 CYFIP1 HGNC:13759 CHR_HSCHR15_1_CTG3 22903706 22981018 protein_coding
ENSG00000262156 APOBEC3A HGNC:17343 CHR_HSCHR22_1_CTG2 38952742 38962839 protein_coding
ENSG00000275317 KIR2DL4 HGNC:6332 CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1 54803627 54814543 protein_coding
ENSG00000280759 AP2A2 HGNC:562 CHR_HSCHR11_2_CTG1 940735 1012239 protein_coding
ENSG00000276595 PTCHD3 HGNC:24776 CHR_HSCHR10_1_CTG1 27445487 27461668 protein_coding
ENSG00000282302 SEPTIN9 HGNC:7323 CHR_HSCHR17_3_CTG4 77292191 77306525 protein_coding
ENSG00000274404 GOLGA6L22 HGNC:50289 CHR_HSCHR15_3_CTG3 22461390 22471066 protein_coding
ENSG00000278489 KRTAP5-2 HGNC:23597 CHR_HSCHR11_1_CTG6 1602887 1604004 protein_coding
ENSG00000276154 KIR2DS4 HGNC:6336 CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1 54832687 54848602 protein_coding
ENSG00000275546 KIR2DL2 HGNC:6330 CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1 54754663 54769262 protein_coding
ENSG00000278728 CNTNAP2 HGNC:13830 CHR_HSCHR7_3_CTG6 148217288 148419466 protein_coding
ENSG00000275920 KRTAP5-3 HGNC:23598 CHR_HSCHR11_1_CTG6 1613275 1614173 protein_coding
ENSG00000277068 KRTAP5-4 HGNC:23599 CHR_HSCHR11_1_CTG6 1626668 1627848 protein_coding
ENSG00000278210 KRTAP5-1 HGNC:23596 CHR_HSCHR11_1_CTG6 1590052 1590993 protein_coding
ENSG00000278856 KIR3DL1 HGNC:6338 CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1 54816482 54830789 protein_coding
ENSG00000277291 KRTAP5-5 HGNC:23601 CHR_HSCHR11_1_CTG6 1635485 1636417 protein_coding
ENSG00000280807 TUBGCP5 HGNC:18600 CHR_HSCHR15_2_CTG3 23036897 23039673 protein_coding
ENSG00000273793 DUSP8 HGNC:3074 CHR_HSCHR11_1_CTG6 1559754 1577630 protein_coding
ENSG00000276582 ABCB11 HGNC:42 CHR_HSCHR2_1_CTG7_2 168939927 168953422 protein_coding
ENSG00000262634 SKA1 HGNC:28109 CHR_HSCHR18_1_CTG1_1 50374995 50394173 protein_coding
ENSG00000278247 GOLGA6L1 HGNC:37444 CHR_HSCHR15_2_CTG3 23133045 23141599 protein_coding
ENSG00000278373 G6PC2 HGNC:28906 CHR_HSCHR2_1_CTG7_2 168918229 168926984 protein_coding
ENSG00000273831 LRRC56 HGNC:25430 CHR_HSCHR11_1_CTG8 537527 554915 protein_coding
ENSG00000281763 DHX36 HGNC:14410 CHR_HSCHR3_2_CTG2_1 154275723 154284039 protein_coding
ENSG00000280635 PROP1 HGNC:9455 CHR_HSCHR5_2_CTG5 177996182 177996994 protein_coding
ENSG00000273772 SMN2 HGNC:11118 CHR_HSCHR5_1_CTG1_1 70070287 70099184 protein_coding
ENSG00000277909 SPC25 HGNC:24031 CHR_HSCHR2_1_CTG7_2 168834132 168930360 protein_coding
ENSG00000275031 METRNL HGNC:27584 CHR_HSCHR17_1_CTG9 83077507 83097050 protein_coding
ENSG00000278656 KIR3DL2 HGNC:6339 CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1 54836668 54853397 protein_coding
ENSG00000275009 GOLGA6L1 HGNC:37444 CHR_HSCHR15_1_CTG3 23131736 23140290 protein_coding
ENSG00000277101 ARHGEF26 HGNC:24490 CHR_HSCHR3_2_CTG2_1 154121003 154261004 protein_coding
ENSG00000274780 PHRF1 HGNC:24351 CHR_HSCHR11_1_CTG8 576501 612474 protein_coding
ENSG00000276856 TUBGCP5 HGNC:18600 CHR_HSCHR15_1_CTG3 22983146 23039654 protein_coding
ENSG00000278759 TBCD HGNC:11581 CHR_HSCHR17_1_CTG9 82923652 82946138 protein_coding
ENSG00000275326 NOSTRIN HGNC:20203 CHR_HSCHR2_1_CTG7_2 168831472 168865516 protein_coding
ENSG00000277657 KIR2DS3 HGNC:6335 CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1 54782575 54796808 protein_coding
ENSG00000277848 MEGF11 HGNC:29635 CHR_HSCHR15_2_CTG8 65909030 66265884 protein_coding
ENSG00000275513 KIR3DL3 HGNC:16312 CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1 54724485 54736502 protein_coding
ENSG00000276910 GTF2H2 HGNC:4656 CHR_HSCHR5_1_CTG1_1 70376388 70411404 protein_coding
ENSG00000263141 PAXBP1 HGNC:13579 CHR_HSCHR21_3_CTG1_1 32769814 32771858 protein_coding
ENSG00000262938 C21orf62 HGNC:1305 CHR_HSCHR21_3_CTG1_1 32793564 32813728 protein_coding
ENSG00000277389 KRTAP5-6 HGNC:23600 CHR_HSCHR11_2_CTG1_1 1694414 1694974 protein_coding
ENSG00000280585 KRTAP5-1 HGNC:23596 CHR_HSCHR11_2_CTG1_1 1584352 1585293 protein_coding
ENSG00000274438 KIR2DS2 HGNC:6334 CHR_HSCHR19KIR_G248_BA2_HAP_CTG3_1 54738507 54752802 protein_coding
ENSG00000278620 KRTAP5-4 HGNC:23599 CHR_HSCHR11_2_CTG1_1 1620988 1622346 protein_coding
ENSG00000278302 KRTAP5-5 HGNC:23601 CHR_HSCHR11_2_CTG1_1 1629984 1630868 protein_coding
ENSG00000276896 GOLGA8F HGNC:32378 CHR_HSCHR15_1_CTG8 28378587 28391990 protein_coding
ENSG00000277033 B3GNTL1 HGNC:21727 CHR_HSCHR17_1_CTG9 82942371 83050530 protein_coding
ENSG00000278165 DUSP8 HGNC:3074 CHR_HSCHR11_2_CTG1_1 1554044 1571920 protein_coding
ENSG00000281618 IFITM10 HGNC:40022 CHR_HSCHR11_2_CTG1_1 1729629 1732648 protein_coding
ENSG00000281191 KRTAP5-3 HGNC:23598 CHR_HSCHR11_2_CTG1_1 1607591 1608489 protein_coding
ENSG00000281533 KRTAP5-2 HGNC:23597 CHR_HSCHR11_2_CTG1_1 1597193 1598310 protein_coding
ENSG00000273651 GOLGA8G HGNC:25328 CHR_HSCHR15_1_CTG8 28531231 28544591 protein_coding
ENSG00000262473 GART HGNC:4163 CHR_HSCHR21_4_CTG1_1 33508081 33521016 protein_coding
ENSG00000275456 KIR2DL4 HGNC:6332 CHR_HSCHR19KIR_LUCE_A_HAP_CTG3_1 54803616 54814523 protein_coding
ENSG00000274296 DECR2 HGNC:2754 CHR_HSCHR16_CTG2 401826 412487 protein_coding
ENSG00000262911 DNAJC28 HGNC:1297 CHR_HSCHR21_4_CTG1_1 33495087 33501278 protein_coding
ENSG00000281216 KIF26B HGNC:25484 CHR_HSCHR1_1_CTG32_1 245353678 245713153 protein_coding
ENSG00000275306 KIR2DS1 HGNC:6333 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54905771 54920219 protein_coding
ENSG00000262795 IFNGR2 HGNC:5440 CHR_HSCHR21_4_CTG1_1 33410836 33488905 protein_coding
ENSG00000278403 KIR3DL2 HGNC:6339 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54922093 54938887 protein_coding
ENSG00000277365 NDUFA6 HGNC:7690 CHR_HSCHR22_3_CTG1 42085525 42090955 protein_coding
ENSG00000260873 SNTB2 HGNC:11169 CHR_HSCHR16_2_CTG3_1 69187122 69187739 protein_coding
ENSG00000275873 LMNTD2 HGNC:28561 CHR_HSCHR11_1_CTG8 554854 560793 protein_coding
ENSG00000262788 UTP4 HGNC:1983 CHR_HSCHR16_2_CTG3_1 69142116 69169025 protein_coding
ENSG00000274112 SMDT1 HGNC:25055 CHR_HSCHR22_3_CTG1 42079691 42084284 protein_coding
ENSG00000275211 CYP2D6 HGNC:2625 CHR_HSCHR22_3_CTG1 42126495 42130902 protein_coding
ENSG00000276920 NKD2 HGNC:17046 CHR_HSCHR5_4_CTG1 1008829 1038943 protein_coding
ENSG00000273822 MUC4 HGNC:7514 CHR_HSCHR3_3_CTG3 195744429 195789161 protein_coding
ENSG00000275338 RAB11FIP3 HGNC:17224 CHR_HSCHR16_CTG2 425619 526533 protein_coding
ENSG00000263160 TMEM50B HGNC:1280 CHR_HSCHR21_4_CTG1_1 33432485 33489568 protein_coding
ENSG00000276230 RNH1 HGNC:10074 CHR_HSCHR11_1_CTG8 494512 507300 protein_coding
ENSG00000274320 GOLGA6L9 HGNC:37229 CHR_HSCHR15_5_CTG8 82509086 82518216 protein_coding
ENSG00000277278 HERC2 HGNC:4868 CHR_HSCHR15_1_CTG8 28320122 28322152 protein_coding
ENSG00000275737 KIR2DS2 HGNC:6334 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54738502 54752797 protein_coding
ENSG00000278481 KIR2DL5B HGNC:16346 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54771247 54780763 protein_coding
ENSG00000273936 TNFRSF14 HGNC:11912 CHR_HSCHR1_1_CTG3 2555639 2565622 protein_coding
ENSG00000277163 KIR2DS3 HGNC:6335 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54782627 54797062 protein_coding
ENSG00000276482 SLC12A7 HGNC:10915 CHR_HSCHR5_4_CTG1 1050378 1111210 protein_coding
ENSG00000277540 KIR2DL4 HGNC:6332 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54837484 54858960 protein_coding
ENSG00000277753 MUC20 HGNC:23282 CHR_HSCHR3_5_CTG3 195719644 195739354 protein_coding
ENSG00000278659 OR2T6 HGNC:15018 CHR_HSCHR1_ALT2_1_CTG32_1 248387949 248388875 protein_coding
ENSG00000275754 OR2T2 HGNC:14725 CHR_HSCHR1_ALT2_1_CTG32_1 248455242 248456216 protein_coding
ENSG00000275617 OR2T4 HGNC:15016 CHR_HSCHR1_ALT2_1_CTG32_1 248361581 248362627 protein_coding
ENSG00000281489 OR2T7 HGNC:15019 CHR_HSCHR1_ALT2_1_CTG32_1 248443651 248444577 protein_coding
ENSG00000272765 NDUFA6 HGNC:7690 CHR_HSCHR22_1_CTG1 42085525 42090955 protein_coding
ENSG00000273508 OR2T1 HGNC:8277 CHR_HSCHR1_ALT2_1_CTG32_1 248408227 248409336 protein_coding
ENSG00000277113 OR2T3 HGNC:14727 CHR_HSCHR1_ALT2_1_CTG32_1 248475795 248476751 protein_coding
ENSG00000273984 MUC4 HGNC:7514 CHR_HSCHR3_7_CTG3 195745705 195790439 protein_coding
ENSG00000275102 OR2T5 HGNC:15017 CHR_HSCHR1_ALT2_1_CTG32_1 248491033 248491980 protein_coding
ENSG00000262024 TCF20 HGNC:11631 CHR_HSCHR22_1_CTG1 42147859 42203293 protein_coding
ENSG00000278303 MUC4 HGNC:7514 CHR_HSCHR3_5_CTG3 195744993 195789727 protein_coding
ENSG00000277429 SERF1B HGNC:10756 CHR_HSCHR5_1_CTG1_1 70045915 70063796 protein_coding
ENSG00000276461 TCF20 HGNC:11631 CHR_HSCHR22_3_CTG1 42160013 42215442 protein_coding
ENSG00000272901 SMDT1 HGNC:25055 CHR_HSCHR22_1_CTG1 42079691 42124100 protein_coding
ENSG00000274957 KIR2DS4 HGNC:6336 CHR_HSCHR19KIR_G248_A_HAP_CTG3_1 54832707 54848622 protein_coding
ENSG00000276068 NAIP HGNC:7634 CHR_HSCHR5_1_CTG1_1 70312214 70368830 protein_coding
ENSG00000278430 KIR2DL4 HGNC:6332 CHR_HSCHR19KIR_G248_A_HAP_CTG3_1 54803354 54814544 protein_coding
ENSG00000275037 KIR3DS1 HGNC:6340 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54860882 54875495 protein_coding
ENSG00000276825 DRD4 HGNC:3025 CHR_HSCHR11_1_CTG8 637525 640936 protein_coding
ENSG00000282712 DEAF1 HGNC:14677 CHR_HSCHR11_1_CTG8 646472 677067 protein_coding
ENSG00000275571 TTC34 HGNC:34297 CHR_HSCHR1_1_CTG3 2635571 2801699 protein_coding
ENSG00000281742 MCCC2 HGNC:6937 CHR_HSCHR5_1_CTG1_1 70912599 70929779 protein_coding
ENSG00000277131 MMEL1 HGNC:14668 CHR_HSCHR1_1_CTG3 2590639 2632987 protein_coding
ENSG00000276561 IRF7 HGNC:6122 CHR_HSCHR11_1_CTG8 612805 616257 protein_coding
ENSG00000278821 KIR2DL1 HGNC:6329 CHR_HSCHR19KIR_G248_A_HAP_CTG3_1 54769815 54784318 protein_coding
ENSG00000272835 SMDT1 HGNC:25055 CHR_HSCHR22_2_CTG1 42079691 42084284 protein_coding
ENSG00000226463 OR2W1 HGNC:8281 CHR_HSCHR6_MHC_APD_CTG1 29044245 29045272 protein_coding
ENSG00000274803 BDP1 HGNC:13652 CHR_HSCHR5_1_CTG1_1 70780935 70893131 protein_coding
ENSG00000236927 OR14J1 HGNC:13971 CHR_HSCHR6_MHC_APD_CTG1 29306763 29307728 protein_coding
ENSG00000234495 TRIM27 HGNC:9975 CHR_HSCHR6_MHC_APD_CTG1 28902993 28923981 protein_coding
ENSG00000273397 NDUFA6 HGNC:7690 CHR_HSCHR22_2_CTG1 42085525 42090955 protein_coding
ENSG00000281038 OR8U9 HGNC:29166 CHR_HG142_HG150_NOVEL_TEST 56383230 56384159 protein_coding
ENSG00000262315 OR8U8 HGNC:27538 CHR_HG142_HG150_NOVEL_TEST 56375625 56376584 protein_coding
ENSG00000276468 KIR2DP1 HGNC:16344 CHR_HSCHR19LRC_LRC_J_CTG3_1 54852887 54865626 protein_coding
ENSG00000278114 MUC20 HGNC:23282 CHR_HSCHR3_4_CTG3 195720882 195741123 protein_coding
ENSG00000261897 OR5T3 HGNC:15297 CHR_HG142_HG150_NOVEL_TEST 56252200 56253222 protein_coding
ENSG00000262851 OR5T2 HGNC:15296 CHR_HG142_HG150_NOVEL_TEST 56232106 56233185 protein_coding
ENSG00000276016 ABR HGNC:81 CHR_HSCHR17_3_CTG2 1003519 1116206 protein_coding
ENSG00000276731 KIR2DL2 HGNC:6330 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54754688 54769216 protein_coding
ENSG00000276798 LILRA4 HGNC:15503 CHR_HSCHR19LRC_COX2_CTG3_1 54315894 54346149 protein_coding
ENSG00000262611 OR8H1 HGNC:14824 CHR_HG142_HG150_NOVEL_TEST 56290053 56291090 protein_coding
ENSG00000262784 OR5T1 HGNC:14821 CHR_HG142_HG150_NOVEL_TEST 56275639 56276619 protein_coding
ENSG00000276177 KIR2DL5A HGNC:16345 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54877583 54887079 protein_coding
ENSG00000274394 KIR3DL3 HGNC:16312 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54724479 54736497 protein_coding
ENSG00000263328 OR8K1 HGNC:14831 CHR_HG142_HG150_NOVEL_TEST 56346039 56346998 protein_coding
ENSG00000276536 HRAS HGNC:5173 CHR_HSCHR11_1_CTG8 532242 537287 protein_coding
ENSG00000262796 OR8J1 HGNC:14855 CHR_HG142_HG150_NOVEL_TEST 56360215 56361288 protein_coding
ENSG00000261893 CLK2 HGNC:2069 CHR_HSCHR1_2_CTG31 155278272 155293895 protein_coding
ENSG00000278361 KIR3DL2 HGNC:6339 CHR_HSCHR19KIR_G248_A_HAP_CTG3_1 54850495 54867253 protein_coding
ENSG00000278468 MUC4 HGNC:7514 CHR_HSCHR3_4_CTG3 195746774 195792809 protein_coding
ENSG00000276163 LAIR1 HGNC:6477 CHR_HSCHR19LRC_COX2_CTG3_1 54360692 54377679 protein_coding
ENSG00000277709 KIR3DL2 HGNC:6339 CHR_HSCHR19LRC_LRC_J_CTG3_1 54883911 54885779 protein_coding
ENSG00000276875 KIR3DL3 HGNC:16312 CHR_HSCHR19LRC_LRC_J_CTG3_1 54838897 54850914 protein_coding
ENSG00000225351 ZNF311 HGNC:13847 CHR_HSCHR6_MHC_APD_CTG1 28994816 29005348 protein_coding
ENSG00000273494 PANK4 HGNC:19366 CHR_HSCHR1_1_CTG3 2508533 2526600 protein_coding
ENSG00000275333 FAM120B HGNC:21109 CHR_HSCHR6_1_CTG5 170290703 170416388 protein_coding
ENSG00000275522 KIR2DL1 HGNC:6329 CHR_HSCHR19KIR_FH15_B_HAP_CTG3_1 54814247 54828575 protein_coding
ENSG00000273859 RASSF7 HGNC:1166 CHR_HSCHR11_1_CTG8 560418 564036 protein_coding
ENSG00000233054 OR2B3 HGNC:8238 CHR_HSCHR6_MHC_APD_CTG1 29086337 29087343 protein_coding
ENSG00000235915 LST1 HGNC:14189 CHR_HSCHR6_MHC_APD_CTG1 31653110 31655895 protein_coding
ENSG00000262785 PKLR HGNC:9020 CHR_HSCHR1_2_CTG31 155305243 155316838 protein_coding
ENSG00000275349 SMN1 HGNC:11117 CHR_HSCHR5_1_CTG1_1 70268827 70296783 protein_coding
ENSG00000277175 KIR3DL1 HGNC:6338 CHR_HSCHR19KIR_G248_A_HAP_CTG3_1 54816466 54830808 protein_coding
ENSG00000273572 CDHR5 HGNC:7521 CHR_HSCHR11_1_CTG8 616823 626336 protein_coding
ENSG00000276145 TARM1 HGNC:37250 CHR_HSCHR19LRC_LRC_J_CTG3_1 54069947 54081380 protein_coding
ENSG00000277025 MBOAT7 HGNC:15505 CHR_HSCHR19LRC_LRC_J_CTG3_1 54173854 54190480 protein_coding
ENSG00000276082 CNOT3 HGNC:7879 CHR_HSCHR19LRC_LRC_J_CTG3_1 54138182 54156191 protein_coding
ENSG00000275658 KIR2DL3 HGNC:6331 CHR_HSCHR19LRC_LRC_T_CTG3_1 54746977 54761521 protein_coding
ENSG00000274513 LILRB2 HGNC:6606 CHR_HSCHR19LRC_PGF2_CTG3_1 54274450 54281944 protein_coding
ENSG00000276429 PLCH2 HGNC:29037 CHR_HSCHR1_1_CTG3 2467459 2505530 protein_coding
ENSG00000263290 SCAMP3 HGNC:10565 CHR_HSCHR1_2_CTG31 155271383 155277834 protein_coding
ENSG00000276387 KIR2DS1 HGNC:6333 CHR_HSCHR19LRC_LRC_T_CTG3_1 54778277 54792578 protein_coding
ENSG00000275555 DLL1 HGNC:2908 CHR_HSCHR6_1_CTG5 170282206 170306565 protein_coding
ENSG00000261846 AADACL2 HGNC:24427 CHR_HSCHR3_1_CTG2_1 151744454 151770036 protein_coding
ENSG00000275581 SERF1A HGNC:10755 CHR_HSCHR5_1_CTG1_1 70244409 70262299 protein_coding
ENSG00000273944 RDH13 HGNC:19978 CHR_HSCHR19LRC_LRC_J_CTG3_1 55077480 55096373 protein_coding
ENSG00000274672 TSEN34 HGNC:15506 CHR_HSCHR19LRC_LRC_J_CTG3_1 54190866 54195141 protein_coding
ENSG00000262446 GBA HGNC:4177 CHR_HSCHR1_2_CTG31 155249852 155260266 protein_coding
ENSG00000273529 HES5 HGNC:19764 CHR_HSCHR1_1_CTG3 2528745 2530245 protein_coding
ENSG00000275838 KIR3DL2 HGNC:6339 CHR_HSCHR19LRC_LRC_T_CTG3_1 54794614 54811438 protein_coding
ENSG00000275125 PRXL2B HGNC:28390 CHR_HSCHR1_1_CTG3 2586491 2591469 protein_coding
ENSG00000226271 OR2J3 HGNC:8261 CHR_HSCHR6_MHC_APD_CTG1 29111918 29112853 protein_coding
ENSG00000276979 KIR2DL4 HGNC:6332 CHR_HSCHR19LRC_COX2_CTG3_1 54446939 54458015 protein_coding
ENSG00000231179 MICB HGNC:7091 CHR_HSCHR6_MHC_APD_CTG1 31561856 31578081 protein_coding
ENSG00000274473 SCT HGNC:10607 CHR_HSCHR11_1_CTG8 626689 627401 protein_coding
ENSG00000282367 PTDSS2 HGNC:15463 CHR_HSCHR11_1_CTG8 473895 491399 protein_coding
ENSG00000274763 KIR3DL3 HGNC:16312 CHR_HSCHR19KIR_G248_A_HAP_CTG3_1 54724452 54736131 protein_coding
ENSG00000278300 KIR2DS2 HGNC:6334 CHR_HSCHR19LRC_PGF2_CTG3_1 54476196 54520909 protein_coding
ENSG00000274873 TMC4 HGNC:22998 CHR_HSCHR19LRC_LRC_J_CTG3_1 54160649 54173691 protein_coding
